Northing,Easting,Latitude,Longitude,Distance,SwathWidth,DryYield,Crop,WetMass,Moisture,Time,Heading,Variety,Elevation,Machine
6502851.892,546853.996,-31.60849937,117.4939538,2.207,12.0,2.074,26,2.074,8.4,11/19/2021 2:12:20 AM,262.3,Ninja,272.05,2
6502851.066,546845.2056,-31.60850718,117.4938612,2.194,12.0,2.083,26,2.083,8.3,11/19/2021 2:12:24 AM,266.1,Ninja,271.88,2
6502851.242,546836.6245,-31.60850595,117.4937707,2.093,12.0,1.728,26,1.728,8.3,11/19/2021 2:12:28 AM,270.8,Ninja,271.75,2
6502850.889,546828.0924,-31.60850948,117.4936808,2.137,12.0,0.392,26,0.392,8.3,11/19/2021 2:12:32 AM,266.9,Ninja,271.63,2
6502844.586,546840.109,-31.60856585,117.4938077,1.967,1.38,0.0,26,0.0,8.8,11/19/2021 2:12:47 AM,31.5,Ninja,271.64,2
6502862.051,546841.6895,-31.60840822,117.4938236,2.055,12.0,2.773,26,2.773,8.8,11/19/2021 2:12:55 AM,8.1,Ninja,271.74,2
6502870.354,546841.505,-31.60833332,117.4938212,2.083,12.0,2.131,26,2.131,8.9,11/19/2021 2:12:59 AM,0.5,Ninja,271.81,2
6502879.285,546841.4941,-31.60825274,117.4938207,2.257,12.0,2.311,26,2.311,8.6,11/19/2021 2:13:03 AM,360.0,Ninja,271.81,2
6502888.301,546841.5178,-31.6081714,117.4938205,2.239,12.0,2.422,26,2.422,8.6,11/19/2021 2:13:07 AM,359.7,Ninja,271.9,2
6502897.315,546841.5414,-31.60809007,117.4938203,2.246,12.0,2.388,26,2.388,8.6,11/19/2021 2:13:11 AM,0.0,Ninja,271.94,2
6502906.349,546841.5993,-31.60800857,117.4938205,2.23,12.0,2.467,26,2.467,8.9,11/19/2021 2:13:15 AM,360.0,Ninja,271.93,2
6502915.364,546841.64,-31.60792723,117.4938205,2.241,12.0,2.425,26,2.425,8.7,11/19/2021 2:13:19 AM,360.0,Ninja,271.94,2
6502924.396,546841.6808,-31.60784574,117.4938205,2.254,12.0,2.496,26,2.496,8.8,11/19/2021 2:13:23 AM,360.0,Ninja,271.99,2
6502933.428,546841.7046,-31.60776425,117.4938203,2.253,12.0,2.509,26,2.509,8.8,11/19/2021 2:13:27 AM,359.9,Ninja,271.96,2
6502942.411,546841.7793,-31.60768321,117.4938207,2.21,12.0,2.555,26,2.555,8.7,11/19/2021 2:13:31 AM,0.2,Ninja,271.87,2
6502951.29,546841.8023,-31.6076031,117.4938205,2.218,12.0,2.531,26,2.531,8.7,11/19/2021 2:13:35 AM,0.0,Ninja,271.75,2
6502960.187,546841.8425,-31.60752283,117.4938205,2.209,12.0,2.551,26,2.551,8.7,11/19/2021 2:13:39 AM,0.2,Ninja,271.68,2
6502968.863,546841.8817,-31.60744455,117.4938205,2.03,12.0,2.643,26,2.643,8.5,11/19/2021 2:13:43 AM,0.1,Ninja,271.73,2
6502977.012,546841.9185,-31.60737103,117.4938205,2.078,12.0,2.413,26,2.413,8.5,11/19/2021 2:13:47 AM,0.1,Ninja,271.66,2
6502985.28,546841.9729,-31.60729643,117.4938207,2.068,12.0,2.415,26,2.415,8.7,11/19/2021 2:13:51 AM,0.1,Ninja,271.66,2
6502993.753,546841.9771,-31.60721999,117.4938203,2.104,12.0,2.618,26,2.618,8.4,11/19/2021 2:13:55 AM,360.0,Ninja,271.68,2
6503002.242,546842.0325,-31.6071434,117.4938205,2.104,12.0,2.575,26,2.575,8.4,11/19/2021 2:13:59 AM,0.2,Ninja,271.61,2
6503010.85,546842.1055,-31.60706573,117.4938209,2.153,12.0,2.392,26,2.392,8.4,11/19/2021 2:14:03 AM,0.0,Ninja,271.51,2
6503019.493,546842.1104,-31.60698776,117.4938205,2.167,12.0,2.391,26,2.391,8.6,11/19/2021 2:14:07 AM,359.8,Ninja,271.35,2
6503028.118,546842.1494,-31.60690994,117.4938205,2.149,12.0,2.269,26,2.269,8.6,11/19/2021 2:14:11 AM,359.9,Ninja,271.19,2
6503036.76,546842.1884,-31.60683197,117.4938205,2.149,12.0,2.177,26,2.177,8.6,11/19/2021 2:14:15 AM,360.0,Ninja,270.97,2
6503045.402,546842.2274,-31.606754,117.4938205,2.16,12.0,2.143,26,2.143,8.6,11/19/2021 2:14:19 AM,360.0,Ninja,270.82,2
6503054.027,546842.2835,-31.60667618,117.4938207,2.16,12.0,1.978,26,1.978,8.5,11/19/2021 2:14:23 AM,0.2,Ninja,270.74,2
6503061.871,546842.2848,-31.60660541,117.4938203,1.873,12.0,0.897,26,0.897,8.4,11/19/2021 2:14:27 AM,360.0,Ninja,270.69,2
6503069.291,546842.3353,-31.60653847,117.4938205,1.895,12.0,1.27,26,1.27,8.4,11/19/2021 2:14:31 AM,0.0,Ninja,270.65,2
6503076.727,546842.386,-31.60647138,117.4938207,1.802,12.0,0.444,26,0.444,8.4,11/19/2021 2:14:35 AM,0.2,Ninja,270.57,2
6503079.29,546842.3805,-31.60644825,117.4938205,0.891,12.0,3.094,26,3.094,10.0,11/19/2021 2:16:42 AM,0.4,Ninja,270.6,2
6503085.046,546842.4065,-31.60639632,117.4938205,1.697,12.0,3.111,26,3.111,10.1,11/19/2021 2:16:46 AM,360.0,Ninja,270.6,2
6503092.653,546842.4238,-31.60632769,117.4938203,1.869,12.0,2.263,26,2.263,9.6,11/19/2021 2:16:50 AM,359.8,Ninja,270.53,2
6503100.633,546842.494,-31.60625569,117.4938207,1.952,12.0,2.571,26,2.571,9.1,11/19/2021 2:16:54 AM,0.2,Ninja,270.59,2
6503108.612,546842.53,-31.6061837,117.4938207,1.943,12.0,2.262,26,2.262,8.9,11/19/2021 2:16:58 AM,0.1,Ninja,270.64,2
6503116.611,546842.5491,-31.60611154,117.4938205,1.947,12.0,2.074,26,2.074,8.9,11/19/2021 2:17:02 AM,0.1,Ninja,270.68,2
6503124.658,546842.5854,-31.60603893,117.4938205,2.007,12.0,2.284,26,2.284,8.9,11/19/2021 2:17:06 AM,0.0,Ninja,270.58,2
6503132.723,546842.656,-31.60596617,117.4938209,2.051,12.0,1.999,26,1.999,8.8,11/19/2021 2:17:10 AM,0.0,Ninja,270.59,2
6503140.991,546842.6592,-31.60589157,117.4938205,2.06,12.0,2.253,26,2.253,8.8,11/19/2021 2:17:14 AM,360.0,Ninja,270.55,2
6503149.599,546842.6981,-31.60581391,117.4938205,2.133,12.0,2.087,26,2.087,8.8,11/19/2021 2:17:18 AM,359.9,Ninja,270.47,2
6503158.496,546842.7554,-31.60573364,117.4938207,2.256,12.0,2.042,26,2.042,8.7,11/19/2021 2:17:22 AM,0.3,Ninja,270.44,2
6503167.733,546842.7629,-31.6056503,117.4938203,2.262,12.0,2.131,26,2.131,8.6,11/19/2021 2:17:26 AM,359.8,Ninja,270.45,2
6503176.953,546842.8387,-31.60556712,117.4938207,2.254,12.0,2.376,26,2.376,8.8,11/19/2021 2:17:30 AM,0.2,Ninja,270.48,2
6503186.138,546842.8461,-31.60548425,117.4938203,2.257,12.0,2.413,26,2.413,9.0,11/19/2021 2:17:34 AM,0.0,Ninja,270.61,2
6503195.341,546842.9047,-31.60540122,117.4938205,2.306,12.0,2.137,26,2.137,8.9,11/19/2021 2:17:38 AM,0.1,Ninja,270.68,2
6503204.577,546842.9294,-31.60531789,117.4938203,2.317,12.0,1.828,26,1.828,8.7,11/19/2021 2:17:42 AM,359.9,Ninja,270.59,2
6503213.796,546843.0052,-31.60523471,117.4938207,2.328,12.0,2.23,26,2.23,8.5,11/19/2021 2:17:46 AM,0.2,Ninja,270.58,2
6503222.948,546843.0123,-31.60515214,117.4938203,2.269,12.0,2.122,26,2.122,8.3,11/19/2021 2:17:50 AM,360.0,Ninja,270.53,2
6503231.879,546843.1039,-31.60507156,117.4938209,2.225,12.0,2.039,26,2.039,8.7,11/19/2021 2:17:54 AM,0.4,Ninja,270.44,2
6503240.861,546843.0932,-31.60499053,117.4938203,2.251,12.0,2.134,26,2.134,8.7,11/19/2021 2:17:58 AM,360.0,Ninja,270.35,2
6503249.859,546843.168,-31.60490934,117.4938207,2.263,12.0,2.061,26,2.061,8.7,11/19/2021 2:18:02 AM,0.1,Ninja,270.25,2
6503258.842,546843.1745,-31.6048283,117.4938203,2.249,12.0,2.071,26,2.071,8.8,11/19/2021 2:18:06 AM,359.7,Ninja,270.12,2
6503267.857,546843.2493,-31.60474696,117.4938207,2.262,12.0,2.248,26,2.248,8.8,11/19/2021 2:18:10 AM,0.2,Ninja,269.95,2
6503276.856,546843.2388,-31.60466577,117.4938201,2.271,12.0,2.377,26,2.377,8.9,11/19/2021 2:18:14 AM,359.4,Ninja,269.72,2
6503285.465,546843.2947,-31.6045881,117.4938203,2.16,12.0,1.79,26,1.79,9.1,11/19/2021 2:18:18 AM,359.9,Ninja,269.66,2
6503294.005,546843.3845,-31.60451105,117.4938209,2.117,12.0,1.787,26,1.787,9.0,11/19/2021 2:18:22 AM,0.2,Ninja,269.42,2
6503302.596,546843.3721,-31.60443354,117.4938203,2.128,12.0,1.699,26,1.699,9.0,11/19/2021 2:18:26 AM,359.8,Ninja,269.14,2
6503311.307,546843.4285,-31.60435495,117.4938205,2.208,12.0,1.366,26,1.366,8.4,11/19/2021 2:18:30 AM,360.0,Ninja,268.82,2
6503319.932,546843.4675,-31.60427713,117.4938205,2.152,12.0,1.154,26,1.154,8.2,11/19/2021 2:18:34 AM,0.1,Ninja,268.6,2
6503328.591,546843.4724,-31.60419901,117.4938201,2.177,12.0,1.162,26,1.162,8.1,11/19/2021 2:18:38 AM,359.7,Ninja,268.36,2
6503337.233,546843.5968,-31.60412103,117.493821,2.164,12.0,1.116,26,1.116,8.5,11/19/2021 2:18:42 AM,0.6,Ninja,268.11,2
6503345.859,546843.5504,-31.60404321,117.4938201,2.161,12.0,1.054,26,1.054,8.6,11/19/2021 2:18:46 AM,359.8,Ninja,267.85,2
6503354.535,546843.6067,-31.60396493,117.4938203,2.177,12.0,1.033,26,1.033,9.0,11/19/2021 2:18:50 AM,0.0,Ninja,267.58,2
6503363.161,546843.6627,-31.60388711,117.4938205,2.17,12.0,1.144,26,1.144,8.9,11/19/2021 2:18:54 AM,0.0,Ninja,267.35,2
6503371.819,546843.7018,-31.60380899,117.4938205,2.197,12.0,1.141,26,1.141,9.2,11/19/2021 2:18:58 AM,359.9,Ninja,267.24,2
6503380.428,546843.7578,-31.60373132,117.4938207,2.14,12.0,1.358,26,1.358,9.5,11/19/2021 2:19:02 AM,0.2,Ninja,267.15,2
6503388.968,546843.7622,-31.60365427,117.4938203,2.143,12.0,0.834,26,0.834,9.5,11/19/2021 2:19:06 AM,0.0,Ninja,267.03,2
6503397.491,546843.8178,-31.60357737,117.4938205,2.138,12.0,0.221,26,0.221,9.5,11/19/2021 2:19:10 AM,0.2,Ninja,266.94,2
6503392.948,546834.8223,-31.60361873,117.4937259,2.307,8.002,0.0,26,0.0,9.5,11/19/2021 2:19:24 AM,133.9,Ninja,267.08,2
6503389.509,546851.9551,-31.60364906,117.4939067,1.317,12.0,0.924,26,0.924,9.9,11/19/2021 2:19:32 AM,109.5,Ninja,266.88,2
6503384.642,546857.9048,-31.60369272,117.4939696,2.142,12.0,1.176,26,1.176,9.9,11/19/2021 2:19:36 AM,128.7,Ninja,266.75,2
6503378.789,546864.5329,-31.60374526,117.4940398,2.195,12.0,1.118,26,1.118,10.0,11/19/2021 2:19:40 AM,128.8,Ninja,266.72,2
6503374.662,546872.3291,-31.60378218,117.4941221,2.19,12.0,1.548,26,1.548,9.6,11/19/2021 2:19:44 AM,117.4,Ninja,266.76,2
6503371.483,546880.5213,-31.60381052,117.4942087,2.164,12.0,1.071,26,1.071,9.2,11/19/2021 2:19:48 AM,110.6,Ninja,266.76,2
6503369.526,546888.9752,-31.60382783,117.4942979,2.094,12.0,1.587,26,1.587,9.1,11/19/2021 2:19:52 AM,101.9,Ninja,266.82,2
6503367.994,546897.4822,-31.60384131,117.4943876,2.143,12.0,1.494,26,1.494,9.5,11/19/2021 2:19:56 AM,100.1,Ninja,266.81,2
6503366.666,546905.8203,-31.60385295,117.4944756,2.018,12.0,1.798,26,1.798,9.4,11/19/2021 2:20:00 AM,98.9,Ninja,266.76,2
6503365.474,546914.0386,-31.60386337,117.4945623,2.021,12.0,1.597,26,1.597,10.4,11/19/2021 2:20:04 AM,98.1,Ninja,266.75,2
6503364.536,546922.2931,-31.60387149,117.4946493,2.076,12.0,0.929,26,0.929,9.8,11/19/2021 2:20:08 AM,96.5,Ninja,266.65,2
6503363.107,546930.5102,-31.60388405,117.494736,2.071,12.0,1.08,26,1.08,9.2,11/19/2021 2:20:12 AM,100.0,Ninja,266.57,2
6503360.659,546938.7579,-31.6039058,117.4948231,2.127,12.0,1.51,26,1.51,9.2,11/19/2021 2:20:16 AM,106.0,Ninja,266.58,2
6503357.584,546946.7457,-31.60393322,117.4949074,2.099,12.0,1.596,26,1.596,9.2,11/19/2021 2:20:20 AM,110.9,Ninja,266.51,2
6503353.627,546954.2181,-31.60396861,117.4949864,2.074,12.0,0.848,26,0.848,8.6,11/19/2021 2:20:24 AM,117.6,Ninja,266.48,2
6503349.552,546961.6559,-31.60400507,117.495065,2.086,12.0,0.91,26,0.91,8.6,11/19/2021 2:20:28 AM,117.8,Ninja,266.44,2
6503336.884,546969.4645,-31.60411904,117.4951479,2.348,12.0,0.0,26,0.0,9.0,11/19/2021 2:20:38 AM,214.6,Ninja,266.4,2
6503336.56,546962.2117,-31.60412226,117.4950715,1.728,12.0,1.966,26,1.966,9.1,11/19/2021 2:20:42 AM,265.5,Ninja,266.57,2
6503339.408,546955.7579,-31.60409683,117.4950033,1.761,11.388,2.062,26,2.062,9.1,11/19/2021 2:20:46 AM,291.3,Ninja,266.69,2
6503342.868,546949.0848,-31.60406589,117.4949328,1.869,11.847,1.563,26,1.563,8.5,11/19/2021 2:20:50 AM,294.0,Ninja,266.77,2
6503346.551,546942.0892,-31.60403295,117.4948589,1.921,12.0,1.674,26,1.674,8.5,11/19/2021 2:20:54 AM,296.9,Ninja,266.79,2
6503349.692,546934.5277,-31.60400492,117.494779,2.025,11.388,1.437,26,1.437,8.3,11/19/2021 2:20:58 AM,293.3,Ninja,266.79,2
6503352.139,546926.724,-31.60398316,117.4946966,2.031,11.082,1.59,26,1.59,8.5,11/19/2021 2:21:02 AM,287.6,Ninja,266.84,2
6503353.499,546918.7285,-31.60397122,117.4946123,2.044,10.928,1.661,26,1.661,8.5,11/19/2021 2:21:06 AM,280.4,Ninja,266.93,2
6503354.419,546910.508,-31.60396325,117.4945256,2.124,10.774,1.714,26,1.714,8.5,11/19/2021 2:21:10 AM,276.7,Ninja,267.03,2
6503355.561,546902.0676,-31.60395329,117.4944365,2.14,11.082,1.295,26,1.295,8.4,11/19/2021 2:21:14 AM,276.7,Ninja,267.11,2
6503356.856,546893.44,-31.60394196,117.4943455,2.181,11.388,1.32,26,1.32,8.4,11/19/2021 2:21:18 AM,278.0,Ninja,267.15,2
6503358.56,546884.763,-31.60392694,117.494254,2.174,11.082,1.535,26,1.535,8.5,11/19/2021 2:21:22 AM,282.1,Ninja,267.12,2
6503360.873,546876.2415,-31.60390642,117.494164,2.191,10.928,1.359,26,1.359,8.9,11/19/2021 2:21:26 AM,285.4,Ninja,267.1,2
6503364.069,546867.9982,-31.60387792,117.494077,2.172,10.928,1.337,26,1.337,8.7,11/19/2021 2:21:30 AM,291.5,Ninja,267.09,2
6503368.248,546860.151,-31.60384054,117.4939941,2.195,10.62,1.096,26,1.096,8.8,11/19/2021 2:21:34 AM,299.1,Ninja,267.03,2
6503373.696,546853.078,-31.60379168,117.4939193,2.215,10.621,0.346,26,0.346,8.8,11/19/2021 2:21:38 AM,306.4,Ninja,267.0,2
6503383.234,546850.169,-31.60370574,117.4938881,2.194,0.77,0.767,26,0.767,8.6,11/19/2021 2:21:42 AM,316.4,Ninja,266.98,2
6503366.083,546850.5696,-31.60386046,117.4938932,1.996,4.004,0.289,26,0.289,9.8,11/19/2021 2:21:57 AM,123.2,Ninja,267.24,2
6503359.991,546853.6128,-31.6039153,117.4939255,1.532,10.312,1.098,26,1.098,9.8,11/19/2021 2:22:01 AM,120.5,Ninja,267.3,2
6503356.007,546859.7713,-31.60395099,117.4939907,1.986,11.235,1.051,26,1.051,9.9,11/19/2021 2:22:05 AM,125.0,Ninja,267.38,2
6503352.034,546867.4486,-31.60398653,117.4940718,2.176,11.541,1.19,26,1.19,10.1,11/19/2021 2:22:09 AM,117.3,Ninja,267.44,2
6503349.092,546875.7623,-31.60401273,117.4941596,2.171,11.847,1.385,26,1.385,9.4,11/19/2021 2:22:13 AM,110.3,Ninja,267.44,2
6503346.829,546884.2319,-31.6040328,117.4942489,2.165,11.847,1.281,26,1.281,9.3,11/19/2021 2:22:17 AM,104.7,Ninja,267.44,2
6503345.385,546892.0572,-31.60404551,117.4943315,1.918,11.694,1.4,26,1.4,8.7,11/19/2021 2:22:21 AM,99.9,Ninja,267.49,2
6503344.33,546900.0882,-31.6040547,117.4944162,2.033,11.847,1.377,26,1.377,8.7,11/19/2021 2:22:25 AM,98.0,Ninja,267.47,2
6503343.189,546908.3589,-31.60406466,117.4945035,2.062,12.0,1.637,26,1.637,8.9,11/19/2021 2:22:29 AM,97.9,Ninja,267.39,2
6503342.319,546916.6298,-31.60407217,117.4945907,2.058,11.694,1.224,26,1.224,9.0,11/19/2021 2:22:33 AM,95.6,Ninja,267.29,2
6503341.093,546924.8488,-31.60408289,117.4946774,2.08,11.388,1.615,26,1.615,8.9,11/19/2021 2:22:37 AM,97.6,Ninja,267.19,2
6503338.409,546932.6847,-31.60410679,117.4947601,2.077,11.235,1.74,26,1.74,8.9,11/19/2021 2:22:41 AM,107.8,Ninja,267.1,2
6503334.64,546940.0735,-31.60414049,117.4948382,2.069,10.774,1.983,26,1.983,8.6,11/19/2021 2:22:45 AM,114.2,Ninja,267.07,2
6503331.159,546947.5993,-31.60417159,117.4949177,2.066,10.774,1.992,26,1.992,8.8,11/19/2021 2:22:49 AM,115.0,Ninja,267.04,2
6503327.644,546955.2265,-31.60420299,117.4949983,2.078,10.004,1.65,26,1.65,8.6,11/19/2021 2:22:53 AM,110.6,Ninja,266.95,2
6503325.552,546963.3391,-31.60422153,117.4950839,2.037,9.542,1.522,26,1.522,9.0,11/19/2021 2:22:57 AM,101.3,Ninja,266.83,2
6503327.228,546972.2533,-31.60420605,117.4951778,2.128,8.926,1.62,26,1.62,9.0,11/19/2021 2:23:01 AM,75.8,Ninja,266.62,2
6503334.109,546978.5293,-31.60414371,117.4952436,2.131,9.076,0.305,26,0.305,9.0,11/19/2021 2:23:05 AM,48.9,Ninja,266.39,2
6503343.425,546983.7074,-31.60405945,117.4952977,2.072,12.0,0.0,26,0.0,9.0,11/19/2021 2:23:10 AM,30.5,Ninja,266.11,2
6503350.145,546984.5223,-31.60399879,117.495306,1.599,12.0,0.248,26,0.248,9.3,11/19/2021 2:23:14 AM,7.6,Ninja,265.91,2
6503356.302,546982.3665,-31.60394333,117.495283,1.577,12.0,1.495,26,1.495,9.5,11/19/2021 2:23:18 AM,343.3,Ninja,266.01,2
6503362.04,546978.7071,-31.60389171,117.4952441,1.668,12.0,2.035,26,2.035,9.6,11/19/2021 2:23:22 AM,328.4,Ninja,266.0,2
6503367.122,546973.782,-31.60384606,117.495192,1.835,12.0,2.043,26,2.043,9.5,11/19/2021 2:23:26 AM,316.3,Ninja,265.93,2
6503371.838,546967.1658,-31.60380378,117.495122,1.968,12.0,2.032,26,2.032,9.3,11/19/2021 2:23:30 AM,305.7,Ninja,265.91,2
6503375.845,546959.9156,-31.60376793,117.4950454,2.032,12.0,0.65,26,0.65,9.2,11/19/2021 2:23:34 AM,298.3,Ninja,265.88,2
6503379.449,546951.3838,-31.60373576,117.4949553,2.403,12.0,1.201,26,1.201,9.0,11/19/2021 2:23:38 AM,292.2,Ninja,265.94,2
6503382.426,546942.5931,-31.60370926,117.4948625,2.211,12.0,1.846,26,1.846,9.0,11/19/2021 2:23:42 AM,288.2,Ninja,265.94,2
6503384.655,546934.0541,-31.6036895,117.4947723,2.213,12.0,1.591,26,1.591,8.8,11/19/2021 2:23:46 AM,284.1,Ninja,265.92,2
6503386.274,546925.3938,-31.60367525,117.494681,2.198,12.0,1.649,26,1.649,8.9,11/19/2021 2:23:50 AM,280.7,Ninja,265.98,2
6503387.671,546916.6471,-31.603663,117.4945887,2.226,12.0,1.482,26,1.482,8.9,11/19/2021 2:23:54 AM,278.7,Ninja,266.02,2
6503388.604,546909.2976,-31.60365488,117.4945112,1.935,12.0,1.491,26,1.491,9.3,11/19/2021 2:23:58 AM,277.5,Ninja,266.04,2
6503389.896,546901.6594,-31.60364354,117.4944306,1.975,12.0,1.592,26,1.592,9.4,11/19/2021 2:24:02 AM,279.2,Ninja,266.14,2
6503390.881,546893.9856,-31.60363496,117.4943497,1.957,12.0,1.0,26,1.0,9.8,11/19/2021 2:24:06 AM,276.7,Ninja,266.14,2
6503391.459,546886.3442,-31.60363006,117.4942691,1.912,12.0,0.809,26,0.809,9.5,11/19/2021 2:24:10 AM,275.3,Ninja,266.17,2
6503394.767,546879.2786,-31.6036005,117.4941944,1.974,12.0,1.955,26,1.955,9.5,11/19/2021 2:24:14 AM,293.0,Ninja,266.23,2
6503399.928,546872.1701,-31.60355423,117.4941193,2.195,12.0,1.453,26,1.453,9.4,11/19/2021 2:24:18 AM,305.0,Ninja,266.24,2
6503405.494,546865.3869,-31.60350429,117.4940475,2.207,12.0,1.521,26,1.521,9.3,11/19/2021 2:24:22 AM,308.9,Ninja,266.26,2
6503411.281,546858.5374,-31.60345236,117.493975,2.251,12.0,1.231,26,1.231,9.3,11/19/2021 2:24:26 AM,308.8,Ninja,266.29,2
6503416.069,546850.9491,-31.60340947,117.4938948,2.262,12.0,1.835,26,1.835,9.1,11/19/2021 2:24:30 AM,302.1,Ninja,266.33,2
6503419.858,546842.8269,-31.60337562,117.493809,2.265,12.0,0.901,26,0.901,9.1,11/19/2021 2:24:34 AM,293.5,Ninja,266.36,2
6503422.85,546834.4972,-31.60334896,117.493721,2.201,12.0,0.216,26,0.216,9.1,11/19/2021 2:24:38 AM,289.5,Ninja,266.46,2
6503425.096,546826.0266,-31.60332905,117.4936316,2.211,12.0,0.143,26,0.143,9.1,11/19/2021 2:24:42 AM,284.3,Ninja,266.5,2
6503429.173,546840.4974,-31.60329167,117.493784,1.413,7.232,1.669,26,1.669,10.0,11/19/2021 2:25:07 AM,53.3,Ninja,266.31,2
6503428.458,546848.6505,-31.60329779,117.49387,1.68,8.926,1.973,26,1.973,10.0,11/19/2021 2:25:11 AM,88.0,Ninja,266.19,2
6503425.538,546855.9229,-31.60332384,117.4939468,1.868,9.696,1.972,26,1.972,10.0,11/19/2021 2:25:15 AM,108.2,Ninja,266.05,2
6503421.535,546862.6951,-31.60335968,117.4940184,1.896,9.542,1.723,26,1.723,9.7,11/19/2021 2:25:19 AM,120.1,Ninja,266.03,2
6503417.006,546868.9707,-31.60340028,117.4940847,1.897,10.158,1.344,26,1.344,9.4,11/19/2021 2:25:23 AM,122.7,Ninja,266.0,2
6503412.106,546875.2105,-31.60344424,117.4941507,1.989,10.774,1.495,26,1.495,9.4,11/19/2021 2:25:27 AM,125.1,Ninja,265.98,2
6503406.998,546881.8591,-31.60349005,117.4942211,2.056,11.235,1.32,26,1.32,9.4,11/19/2021 2:25:31 AM,125.0,Ninja,265.91,2
6503402.822,546889.1428,-31.60352743,117.494298,2.017,11.847,1.016,26,1.016,9.3,11/19/2021 2:25:35 AM,116.9,Ninja,265.9,2
6503401.851,546897.5679,-31.60353585,117.4943869,2.117,10.62,0.807,26,0.807,9.3,11/19/2021 2:25:39 AM,101.1,Ninja,265.83,2
6503400.674,546905.957,-31.60354612,117.4944754,2.114,10.774,1.404,26,1.404,9.3,11/19/2021 2:25:43 AM,98.8,Ninja,265.79,2
6503399.142,546914.3445,-31.6035596,117.4945639,2.107,10.158,1.762,26,1.762,9.0,11/19/2021 2:25:47 AM,103.0,Ninja,265.75,2
6503397.662,546922.6308,-31.60357262,117.4946513,2.086,9.696,1.755,26,1.755,9.0,11/19/2021 2:25:51 AM,101.0,Ninja,265.71,2
6503396.318,546930.8313,-31.60358441,117.4947378,2.092,9.85,1.673,26,1.673,9.1,11/19/2021 2:25:55 AM,97.9,Ninja,265.66,2
6503394.939,546939.0838,-31.60359651,117.4948249,2.121,10.312,1.816,26,1.816,9.6,11/19/2021 2:25:59 AM,97.3,Ninja,265.61,2
6503393.032,546947.4525,-31.60361337,117.4949132,2.146,11.388,1.89,26,1.89,10.0,11/19/2021 2:26:03 AM,99.8,Ninja,265.6,2
6503390.381,546955.5788,-31.60363696,117.494999,2.131,11.541,1.588,26,1.588,9.6,11/19/2021 2:26:07 AM,107.1,Ninja,265.59,2
6503387.137,546963.2936,-31.60366591,117.4950805,2.059,11.388,1.725,26,1.725,9.2,11/19/2021 2:26:11 AM,113.3,Ninja,265.57,2
6503383.301,546970.6983,-31.60370022,117.4951587,2.105,11.235,1.74,26,1.74,9.0,11/19/2021 2:26:15 AM,117.1,Ninja,265.57,2
6503378.87,546977.8451,-31.6037399,117.4952342,2.104,11.694,1.871,26,1.871,9.0,11/19/2021 2:26:19 AM,120.2,Ninja,265.56,2
6503373.644,546984.4068,-31.60378678,117.4953037,2.106,12.0,1.999,26,1.999,9.1,11/19/2021 2:26:23 AM,127.8,Ninja,265.53,2
6503366.965,546989.4953,-31.60384683,117.4953576,2.109,11.082,1.948,26,1.948,8.9,11/19/2021 2:26:27 AM,145.9,Ninja,265.54,2
6503358.886,546992.7182,-31.60391959,117.495392,2.176,9.08,1.514,26,1.514,8.9,11/19/2021 2:26:31 AM,164.9,Ninja,265.66,2
6503349.714,546993.5124,-31.60400231,117.4954008,2.161,6.154,0.939,26,0.939,8.9,11/19/2021 2:26:35 AM,184.8,Ninja,265.8,2
6503340.437,546990.9451,-31.60408611,117.4953742,2.152,3.69,1.954,26,1.954,8.9,11/19/2021 2:26:39 AM,204.4,Ninja,265.88,2
6503340.433,546988.0613,-31.60408626,117.4953438,2.527,1.996,1.928,26,1.928,10.1,11/19/2021 2:27:24 AM,134.6,Ninja,265.86,2
6503337.006,546998.9834,-31.60411674,117.4954591,2.543,12.0,1.615,26,1.615,10.1,11/19/2021 2:27:28 AM,130.2,Ninja,265.78,2
6503330.043,547006.4593,-31.60417925,117.4955382,2.549,12.0,1.704,26,1.704,9.6,11/19/2021 2:27:32 AM,133.5,Ninja,265.58,2
6503323.066,547013.8155,-31.6042419,117.4956161,2.516,12.0,1.625,26,1.625,9.3,11/19/2021 2:27:36 AM,132.4,Ninja,265.55,2
6503316.68,547021.6867,-31.60429919,117.4956994,2.525,12.0,1.114,26,1.114,9.1,11/19/2021 2:27:40 AM,128.5,Ninja,265.46,2
6503310.514,547029.7628,-31.60435449,117.4957848,2.538,12.0,1.632,26,1.632,9.1,11/19/2021 2:27:44 AM,125.8,Ninja,265.42,2
6503305.262,547038.4236,-31.60440152,117.4958764,2.51,12.0,1.683,26,1.683,9.1,11/19/2021 2:27:48 AM,120.1,Ninja,265.42,2
6503300.111,547047.1532,-31.60444763,117.4959686,2.534,12.0,1.768,26,1.768,9.1,11/19/2021 2:27:52 AM,121.7,Ninja,265.4,2
6503295.046,547055.9344,-31.60449297,117.4960614,2.507,12.0,1.007,26,1.007,9.2,11/19/2021 2:27:56 AM,120.0,Ninja,265.41,2
6503289.438,547064.3555,-31.60454322,117.4961505,2.502,12.0,1.65,26,1.65,9.3,11/19/2021 2:28:00 AM,124.6,Ninja,265.43,2
6503283.544,547072.262,-31.60459607,117.4962341,2.337,12.0,1.659,26,1.659,9.5,11/19/2021 2:28:04 AM,126.7,Ninja,265.42,2
