Northing,Easting,Latitude,Longitude,Distance,Swathwidth,DryYield,Crop,WetMass,Moisture,Time,Heading,Variety,Elevation,Machine
6504540.365,547376.8145,-31.59324447,117.4993841,3.089,12.0,0.778,5,0.778,8.5,11/12/2020 2:11,0.1,43Y23 RR,260.64,1
6504552.659,547376.8536,-31.59313355,117.4993839,3.093,12.0,0.691,5,0.691,8.6,11/12/2020 2:11,0.2,43Y23 RR,260.62,1
6504565.004,547376.9612,-31.59302217,117.4993844,3.089,12.0,0.73,5,0.73,8.6,11/12/2020 2:11,0.0,43Y23 RR,260.48,1
6504577.35,547376.9834,-31.59291078,117.4993841,3.095,12.0,0.552,5,0.552,8.6,11/12/2020 2:11,359.9,43Y23 RR,260.36,1
6504589.678,547376.9884,-31.59279956,117.4993835,3.075,12.0,0.856,5,0.856,8.6,11/12/2020 2:11,359.8,43Y23 RR,260.3,1
6504602.108,547377.0964,-31.59268741,117.4993841,3.121,12.0,0.775,5,0.775,8.6,11/12/2020 2:12,359.4,43Y23 RR,259.87,1
6504614.436,547377.1869,-31.59257618,117.4993844,3.094,12.0,0.941,5,0.941,8.6,11/12/2020 2:12,359.9,43Y23 RR,259.56,1
6504626.781,547377.2262,-31.5924648,117.4993843,3.101,12.0,0.847,5,0.847,8.5,11/12/2020 2:12,0.1,43Y23 RR,259.3,1
6504639.11,547377.2483,-31.59235357,117.4993839,3.09,12.0,0.983,5,0.983,8.4,11/12/2020 2:12,360.0,43Y23 RR,259.1,1
6504651.455,547377.3388,-31.59224219,117.4993843,3.101,12.0,0.961,5,0.961,8.4,11/12/2020 2:12,0.2,43Y23 RR,258.91,1
6504663.783,547377.3439,-31.59213096,117.4993837,3.09,12.0,1.008,5,1.008,8.4,11/12/2020 2:12,359.9,43Y23 RR,258.76,1
6504676.112,547377.4514,-31.59201973,117.4993843,3.099,12.0,0.92,5,0.92,8.4,11/12/2020 2:12,0.2,43Y23 RR,258.6,1
6504688.44,547377.4906,-31.5919085,117.4993841,3.094,12.0,0.912,5,0.912,8.4,11/12/2020 2:12,359.9,43Y23 RR,258.47,1
6504700.48,547377.5798,-31.59179987,117.4993844,3.058,12.0,0.856,5,0.856,8.3,11/12/2020 2:12,0.4,43Y23 RR,258.21,1
6504712.519,547377.6177,-31.59169125,117.4993843,3.036,12.0,0.655,5,0.655,8.3,11/12/2020 2:12,0.3,43Y23 RR,258.12,1
6504724.592,547337.1269,-31.591584,117.4989569,2.53,3.228,0.366,5,0.366,8.3,11/12/2020 2:13,171.6,43Y23 RR,258.66,1
6504714.688,547341.5522,-31.59167317,117.499004,2.685,12.0,1.465,5,1.465,8.3,11/12/2020 2:13,180.3,43Y23 RR,258.82,1
6504704.074,547341.538,-31.59176893,117.4990044,2.662,12.0,1.447,5,1.447,8.3,11/12/2020 2:13,180.4,43Y23 RR,259.0,1
6504693.376,547341.5062,-31.59186545,117.4990046,2.688,12.0,0.842,5,0.842,8.3,11/12/2020 2:13,180.0,43Y23 RR,259.07,1
6504682.594,547341.4741,-31.59196273,117.4990047,2.777,12.0,0.852,5,0.852,8.3,11/12/2020 2:13,179.9,43Y23 RR,259.3,1
6504671.606,547341.4411,-31.59206186,117.4990049,2.754,12.0,0.962,5,0.962,8.4,11/12/2020 2:13,179.8,43Y23 RR,259.46,1
6504660.619,547341.408,-31.59216099,117.4990051,2.76,12.0,0.915,5,0.915,8.4,11/12/2020 2:13,179.9,43Y23 RR,259.61,1
6504649.615,547341.3578,-31.59226027,117.4990051,2.755,12.0,1.053,5,1.053,8.4,11/12/2020 2:13,179.9,43Y23 RR,259.71,1
6504638.629,547341.3077,-31.59235939,117.4990051,2.766,12.0,0.843,5,0.843,8.5,11/12/2020 2:13,179.9,43Y23 RR,259.93,1
6504627.659,547341.2235,-31.59245836,117.4990047,2.766,12.0,0.883,5,0.883,8.5,11/12/2020 2:13,180.0,43Y23 RR,260.13,1
6504616.707,547341.1564,-31.59255718,117.4990046,2.766,12.0,0.882,5,0.882,8.5,11/12/2020 2:13,180.0,43Y23 RR,260.34,1
6504605.499,547341.1053,-31.5926583,117.4990046,2.837,12.0,0.832,5,0.832,8.5,11/12/2020 2:13,179.9,43Y23 RR,260.64,1
6504594.139,547341.0876,-31.59276079,117.4990049,2.85,12.0,0.71,5,0.71,8.5,11/12/2020 2:13,179.7,43Y23 RR,260.83,1
6504582.166,547341.033,-31.59286881,117.4990049,3.058,12.0,0.664,5,0.664,8.6,11/12/2020 2:13,180.0,43Y23 RR,261.02,1
6504570.008,547340.9775,-31.5929785,117.4990049,3.041,12.0,0.551,5,0.551,8.6,11/12/2020 2:13,179.9,43Y23 RR,261.23,1
6504557.85,547340.9049,-31.5930882,117.4990047,3.061,12.0,0.582,5,0.582,8.6,11/12/2020 2:14,180.0,43Y23 RR,261.44,1
6504545.674,547340.8665,-31.59319805,117.4990049,3.061,12.0,0.466,5,0.466,8.6,11/12/2020 2:14,179.8,43Y23 RR,261.55,1
6504533.363,547340.7932,-31.59330912,117.4990047,3.091,12.0,0.479,5,0.479,8.7,11/12/2020 2:14,180.0,43Y23 RR,261.61,1
6504521.052,547340.737,-31.5934202,117.4990047,3.085,12.0,0.476,5,0.476,8.6,11/12/2020 2:14,180.0,43Y23 RR,261.67,1
6504508.741,547340.6638,-31.59353127,117.4990046,3.089,12.0,0.445,5,0.445,8.7,11/12/2020 2:14,180.2,43Y23 RR,261.65,1
6504496.413,547340.6246,-31.5936425,117.4990047,3.08,12.0,0.553,5,0.553,8.6,11/12/2020 2:14,179.8,43Y23 RR,261.67,1
6504484.102,547340.6197,-31.59375357,117.4990053,3.093,12.0,0.473,5,0.473,8.6,11/12/2020 2:14,179.7,43Y23 RR,261.68,1
6504471.824,547340.4953,-31.59386434,117.4990046,3.084,12.0,0.525,5,0.525,8.6,11/12/2020 2:14,180.1,43Y23 RR,261.71,1
6504459.514,547340.4733,-31.59397541,117.4990049,3.081,12.0,0.502,5,0.502,8.6,11/12/2020 2:14,179.9,43Y23 RR,261.76,1
6504447.202,547340.4172,-31.59408649,117.4990049,3.094,12.0,0.604,5,0.604,8.6,11/12/2020 2:14,179.9,43Y23 RR,261.72,1
6504434.908,547340.344,-31.59419741,117.4990047,3.059,12.0,0.527,5,0.527,8.6,11/12/2020 2:14,179.9,43Y23 RR,261.7,1
6504422.716,547340.2883,-31.59430741,117.4990047,3.058,12.0,0.529,5,0.529,8.6,11/12/2020 2:14,179.9,43Y23 RR,261.7,1
6504410.524,547340.2327,-31.59441741,117.4990047,3.07,12.0,0.505,5,0.505,8.6,11/12/2020 2:14,179.9,43Y23 RR,261.71,1
6504398.348,547340.1942,-31.59452726,117.4990049,3.06,12.0,0.513,5,0.513,8.6,11/12/2020 2:14,179.9,43Y23 RR,261.73,1
6504386.156,547340.1386,-31.59463726,117.4990049,3.067,12.0,0.556,5,0.556,8.6,11/12/2020 2:14,179.9,43Y23 RR,261.74,1
6504373.93,547340.0657,-31.59474757,117.4990047,3.061,12.0,0.546,5,0.546,8.6,11/12/2020 2:15,179.9,43Y23 RR,261.75,1
6504361.839,547340.0447,-31.59485665,117.4990051,3.02,12.0,0.683,5,0.683,8.6,11/12/2020 2:15,179.8,43Y23 RR,261.93,1
6504349.546,547339.9032,-31.59496757,117.4990042,3.098,12.0,0.508,5,0.508,8.6,11/12/2020 2:15,180.5,43Y23 RR,261.76,1
6504337.252,547339.8471,-31.59507849,117.4990042,3.075,12.0,0.57,5,0.57,8.6,11/12/2020 2:15,180.2,43Y23 RR,261.47,1
6504324.992,547339.8424,-31.5951891,117.4990047,3.091,12.0,0.427,5,0.427,8.6,11/12/2020 2:15,179.8,43Y23 RR,261.36,1
6504312.646,547339.8373,-31.59530048,117.4990053,3.088,12.0,0.615,5,0.615,8.6,11/12/2020 2:15,179.8,43Y23 RR,261.33,1
6504300.285,547339.7468,-31.59541201,117.4990049,3.104,12.0,0.606,5,0.606,8.6,11/12/2020 2:15,180.3,43Y23 RR,261.25,1
6504287.991,547339.6736,-31.59552293,117.4990047,3.084,12.0,0.68,5,0.68,8.7,11/12/2020 2:15,180.0,43Y23 RR,261.27,1
6504275.817,547339.5839,-31.59563277,117.4990044,3.074,12.0,0.714,5,0.714,8.7,11/12/2020 2:15,180.0,43Y23 RR,261.16,1
6504263.539,547339.5791,-31.59574354,117.4990049,3.104,12.0,0.596,5,0.596,8.7,11/12/2020 2:15,179.8,43Y23 RR,261.1,1
6504251.414,547339.5408,-31.59585293,117.4990051,3.092,12.0,0.569,5,0.569,8.7,11/12/2020 2:15,179.8,43Y23 RR,261.15,1
6504239.104,547339.4505,-31.595964,117.4990047,3.08,12.0,0.592,5,0.592,8.8,11/12/2020 2:15,180.1,43Y23 RR,261.2,1
6504226.776,547339.3943,-31.59607522,117.4990047,3.092,12.0,0.624,5,0.624,8.8,11/12/2020 2:15,180.0,43Y23 RR,261.17,1
6504214.482,547339.3552,-31.59618614,117.4990049,3.083,12.0,0.505,5,0.505,8.8,11/12/2020 2:15,180.0,43Y23 RR,261.21,1
6504202.172,547339.2991,-31.59629721,117.4990049,3.071,12.0,0.696,5,0.696,8.7,11/12/2020 2:15,179.9,43Y23 RR,261.29,1
6504189.878,547339.2259,-31.59640813,117.4990047,3.087,12.0,0.435,5,0.435,8.8,11/12/2020 2:16,180.3,43Y23 RR,261.35,1
6504177.583,547339.1698,-31.59651905,117.4990047,3.057,12.0,0.515,5,0.515,8.8,11/12/2020 2:16,179.8,43Y23 RR,261.49,1
6504165.069,547339.1298,-31.59663196,117.4990049,3.167,12.0,0.321,5,0.321,8.8,11/12/2020 2:16,179.7,43Y23 RR,260.97,1
6504152.776,547338.9883,-31.59674287,117.499004,3.07,12.0,0.445,5,0.445,8.8,11/12/2020 2:16,181.1,43Y23 RR,260.91,1
6504140.465,547339.0004,-31.59685394,117.4990047,3.105,12.0,0.439,5,0.439,8.9,11/12/2020 2:16,179.9,43Y23 RR,260.89,1
6504128.137,547338.9783,-31.59696517,117.4990051,3.09,12.0,0.436,5,0.436,8.9,11/12/2020 2:16,180.0,43Y23 RR,260.82,1
6504115.809,547338.8708,-31.59707639,117.4990046,3.082,12.0,0.588,5,0.588,8.9,11/12/2020 2:16,180.3,43Y23 RR,260.81,1
6504103.431,547338.8143,-31.59718807,117.4990046,3.111,12.0,0.715,5,0.715,8.9,11/12/2020 2:16,180.1,43Y23 RR,260.66,1
6504091.171,547338.7755,-31.59729868,117.4990047,3.043,12.0,0.752,5,0.752,8.8,11/12/2020 2:16,179.8,43Y23 RR,260.83,1
6504078.912,547338.6854,-31.59740929,117.4990044,3.092,12.0,0.635,5,0.635,8.9,11/12/2020 2:16,179.9,43Y23 RR,260.95,1
6504066.566,547338.6973,-31.59752067,117.4990051,3.091,12.0,0.688,5,0.688,8.9,11/12/2020 2:16,179.5,43Y23 RR,261.0,1
6504054.256,547338.6412,-31.59763174,117.4990051,3.099,12.0,0.575,5,0.575,8.9,11/12/2020 2:16,179.9,43Y23 RR,261.02,1
6504041.945,547338.6021,-31.59774281,117.4990053,3.082,12.0,0.669,5,0.669,8.8,11/12/2020 2:16,179.9,43Y23 RR,261.08,1
6504029.634,547338.5288,-31.59785388,117.4990051,3.077,12.0,0.629,5,0.629,8.9,11/12/2020 2:16,179.8,43Y23 RR,261.15,1
6504017.324,547338.4556,-31.59796495,117.4990049,3.082,12.0,0.76,5,0.76,8.9,11/12/2020 2:16,179.9,43Y23 RR,261.16,1
6504005.031,547338.3824,-31.59807586,117.4990047,3.092,12.0,0.672,5,0.672,8.9,11/12/2020 2:17,180.2,43Y23 RR,261.2,1
6503992.771,547338.3264,-31.59818647,117.4990047,3.068,12.0,0.765,5,0.765,8.9,11/12/2020 2:17,179.9,43Y23 RR,261.39,1
6503980.46,547338.2532,-31.59829754,117.4990046,3.088,12.0,0.757,5,0.757,8.8,11/12/2020 2:17,180.1,43Y23 RR,261.48,1
6503968.082,547338.2479,-31.59840922,117.4990051,3.098,12.0,0.588,5,0.588,8.8,11/12/2020 2:17,179.6,43Y23 RR,261.46,1
6503955.72,547338.1744,-31.59852075,117.4990049,3.096,12.0,0.613,5,0.613,8.9,11/12/2020 2:17,180.1,43Y23 RR,261.42,1
6503943.375,547338.0839,-31.59863213,117.4990046,3.1,12.0,0.573,5,0.573,8.9,11/12/2020 2:17,180.1,43Y23 RR,261.32,1
6503931.015,547338.0446,-31.59874365,117.4990047,3.095,12.0,0.582,5,0.582,8.8,11/12/2020 2:17,179.8,43Y23 RR,261.23,1
6503918.789,547337.9888,-31.59885395,117.4990047,3.09,12.0,0.529,5,0.529,8.9,11/12/2020 2:17,180.3,43Y23 RR,261.39,1
6503906.444,547337.9325,-31.59896533,117.4990047,3.101,12.0,0.518,5,0.518,8.9,11/12/2020 2:17,180.0,43Y23 RR,261.38,1
6503894.1,547337.8591,-31.5990767,117.4990046,3.098,12.0,0.542,5,0.542,8.9,11/12/2020 2:17,180.0,43Y23 RR,261.33,1
6503881.755,547337.7857,-31.59918808,117.4990044,3.106,12.0,0.653,5,0.653,8.9,11/12/2020 2:17,180.3,43Y23 RR,261.24,1
6503869.462,547337.7466,-31.59929899,117.4990046,3.062,12.0,0.578,5,0.578,8.9,11/12/2020 2:17,180.0,43Y23 RR,261.33,1
6503857.084,547337.7243,-31.59941067,117.4990049,3.114,12.0,0.583,5,0.583,8.8,11/12/2020 2:17,179.6,43Y23 RR,261.23,1
6503844.705,547337.702,-31.59952235,117.4990053,3.095,12.0,0.521,5,0.521,8.9,11/12/2020 2:17,179.8,43Y23 RR,261.09,1
6503832.411,547337.6117,-31.59963327,117.4990049,3.086,12.0,0.591,5,0.591,8.9,11/12/2020 2:17,180.0,43Y23 RR,261.11,1
6503820.067,547337.5725,-31.59974464,117.4990051,3.096,12.0,0.702,5,0.702,8.9,11/12/2020 2:18,179.9,43Y23 RR,260.97,1
6503807.724,547337.499,-31.59985601,117.4990049,3.091,12.0,0.638,5,0.638,8.9,11/12/2020 2:18,179.9,43Y23 RR,260.89,1
6503795.429,547337.4429,-31.59996693,117.4990049,3.088,12.0,0.684,5,0.684,8.9,11/12/2020 2:18,180.1,43Y23 RR,260.83,1
6503783.102,547337.3525,-31.60007815,117.4990046,3.097,12.0,0.64,5,0.64,8.9,11/12/2020 2:18,180.1,43Y23 RR,260.78,1
6503770.826,547337.3136,-31.60018891,117.4990047,3.081,12.0,0.76,5,0.76,8.9,11/12/2020 2:18,179.8,43Y23 RR,260.77,1
6503758.465,547337.2742,-31.60030043,117.4990049,3.101,12.0,0.82,5,0.82,8.9,11/12/2020 2:18,179.9,43Y23 RR,260.6,1
6503746.24,547337.2355,-31.60041073,117.4990051,3.064,12.0,0.697,5,0.697,8.9,11/12/2020 2:18,180.1,43Y23 RR,260.64,1
6503733.811,547337.1276,-31.60052287,117.4990046,3.141,12.0,0.563,5,0.563,8.9,11/12/2020 2:18,180.0,43Y23 RR,260.42,1
6503721.449,547337.037,-31.6006344,117.4990042,3.111,12.0,0.541,5,0.541,8.9,11/12/2020 2:18,180.1,43Y23 RR,260.22,1
6503709.088,547337.0318,-31.60074592,117.4990047,3.107,12.0,0.466,5,0.466,8.9,11/12/2020 2:18,179.9,43Y23 RR,260.14,1
6503696.761,547336.9585,-31.60085714,117.4990046,3.094,12.0,0.493,5,0.493,8.9,11/12/2020 2:18,180.1,43Y23 RR,260.04,1
6503684.417,547336.9192,-31.60096851,117.4990047,3.088,12.0,0.208,5,0.208,8.9,11/12/2020 2:18,180.0,43Y23 RR,260.01,1
6503672.055,547336.8799,-31.60108004,117.4990049,3.112,12.0,0.16,5,0.16,9.0,11/12/2020 2:18,180.0,43Y23 RR,259.92,1
6503655.512,547323.1542,-31.60122986,117.498861,3.237,12.0,0.576,5,0.576,9.0,11/12/2020 2:19,324.2,43Y23 RR,259.85,1
6503667.593,547324.916,-31.60112079,117.498879,3.022,11.847,0.232,5,0.232,9.0,11/12/2020 2:19,8.3,43Y23 RR,260.07,1
6503679.904,547324.938,-31.60100972,117.4988787,3.095,12.0,0.311,5,0.311,9.0,11/12/2020 2:19,0.9,43Y23 RR,260.24,1
6503692.248,547324.9943,-31.60089835,117.4988787,3.086,12.0,0.351,5,0.351,9.0,11/12/2020 2:19,0.2,43Y23 RR,260.31,1
6503704.559,547325.0846,-31.60078728,117.498879,3.085,12.0,0.47,5,0.47,9.0,11/12/2020 2:19,0.2,43Y23 RR,260.43,1
6503716.868,547325.1237,-31.60067622,117.4988788,3.072,12.0,0.405,5,0.405,9.0,11/12/2020 2:19,0.1,43Y23 RR,260.45,1
6503729.179,547325.1286,-31.60056515,117.4988783,3.084,12.0,0.492,5,0.492,9.0,11/12/2020 2:19,359.8,43Y23 RR,260.6,1
6503741.438,547325.2016,-31.60045455,117.4988785,3.085,12.0,0.463,5,0.463,9.0,11/12/2020 2:19,0.1,43Y23 RR,260.8,1
6503753.646,547325.2573,-31.6003444,117.4988785,3.066,12.0,0.721,5,0.721,9.0,11/12/2020 2:19,0.1,43Y23 RR,261.13,1
6503766.025,547325.3309,-31.60023272,117.4988787,3.106,12.0,0.728,5,0.728,9.0,11/12/2020 2:19,0.3,43Y23 RR,260.94,1
6503778.25,547325.3355,-31.60012242,117.4988781,3.081,12.0,0.714,5,0.714,9.0,11/12/2020 2:19,359.8,43Y23 RR,261.1,1
6503790.578,547325.3917,-31.6000112,117.4988781,3.084,12.0,0.751,5,0.751,9.0,11/12/2020 2:19,0.1,43Y23 RR,261.09,1
6503802.871,547325.4649,-31.59990029,117.4988783,3.088,12.0,0.628,5,0.628,9.0,11/12/2020 2:19,0.0,43Y23 RR,261.18,1
6503815.147,547325.5379,-31.59978953,117.4988785,3.079,12.0,0.771,5,0.771,9.0,11/12/2020 2:19,359.9,43Y23 RR,261.27,1
6503827.084,547325.5583,-31.59968183,117.4988781,2.86,12.0,0.583,5,0.583,9.0,11/12/2020 2:19,359.9,43Y23 RR,261.34,1
6503838.699,547325.6283,-31.59957704,117.4988783,2.905,12.0,0.758,5,0.758,8.9,11/12/2020 2:20,359.9,43Y23 RR,261.4,1
6503850.279,547325.6812,-31.59947256,117.4988783,2.901,12.0,0.607,5,0.607,8.9,11/12/2020 2:20,0.2,43Y23 RR,261.4,1
6503861.841,547325.751,-31.59936824,117.4988785,2.909,12.0,0.728,5,0.728,8.9,11/12/2020 2:20,0.1,43Y23 RR,261.5,1
6503873.456,547325.7869,-31.59926345,117.4988783,2.911,12.0,0.742,5,0.742,9.0,11/12/2020 2:20,359.9,43Y23 RR,261.45,1
6503885.071,547325.8399,-31.59915866,117.4988783,2.93,12.0,0.691,5,0.691,9.0,11/12/2020 2:20,0.1,43Y23 RR,261.48,1
6503896.651,547325.8927,-31.59905418,117.4988783,2.901,12.0,0.699,5,0.699,9.0,11/12/2020 2:20,0.0,43Y23 RR,261.59,1
6503908.265,547325.9116,-31.5989494,117.4988779,2.91,12.0,0.576,5,0.576,9.0,11/12/2020 2:20,360.0,43Y23 RR,261.66,1
6503919.914,547325.9476,-31.5988443,117.4988778,2.912,12.0,0.397,5,0.397,9.1,11/12/2020 2:20,359.9,43Y23 RR,261.61,1
6503931.527,547326.0689,-31.59873952,117.4988785,2.906,12.0,0.325,5,0.325,9.1,11/12/2020 2:20,0.4,43Y23 RR,261.62,1
6503943.515,547326.1578,-31.59863136,117.4988788,3.131,12.0,0.484,5,0.484,9.1,11/12/2020 2:20,0.3,43Y23 RR,261.51,1
6503955.198,547326.1598,-31.59852596,117.4988783,2.904,12.0,0.439,5,0.439,9.1,11/12/2020 2:20,359.6,43Y23 RR,261.69,1
6503966.659,547326.2121,-31.59842255,117.4988783,2.868,12.0,0.51,5,0.51,9.1,11/12/2020 2:20,359.7,43Y23 RR,261.72,1
6503978.087,547326.2472,-31.59831945,117.4988781,2.871,12.0,0.467,5,0.467,9.1,11/12/2020 2:20,0.0,43Y23 RR,261.74,1
6503989.548,547326.3166,-31.59821604,117.4988783,2.864,12.0,0.621,5,0.621,9.1,11/12/2020 2:20,0.2,43Y23 RR,261.68,1
6504000.993,547326.3858,-31.59811278,117.4988785,2.874,12.0,0.634,5,0.634,9.1,11/12/2020 2:20,0.2,43Y23 RR,261.58,1
6504012.437,547326.4381,-31.59800953,117.4988785,2.865,12.0,0.609,5,0.609,9.1,11/12/2020 2:21,0.3,43Y23 RR,261.5,1
6504023.815,547326.5241,-31.59790688,117.4988788,2.856,12.0,0.597,5,0.597,9.0,11/12/2020 2:21,0.2,43Y23 RR,261.49,1
6504035.208,547326.5419,-31.59780409,117.4988785,2.861,12.0,0.535,5,0.535,9.0,11/12/2020 2:21,0.0,43Y23 RR,261.48,1
6504046.669,547326.6113,-31.59770068,117.4988787,2.875,12.0,0.561,5,0.561,9.0,11/12/2020 2:21,0.2,43Y23 RR,261.33,1
6504058.046,547326.612,-31.59759804,117.4988781,2.848,12.0,0.688,5,0.688,9.0,11/12/2020 2:21,359.9,43Y23 RR,261.32,1
6504069.423,547326.698,-31.59749539,117.4988785,2.857,12.0,0.761,5,0.761,9.0,11/12/2020 2:21,0.0,43Y23 RR,261.36,1
6504080.885,547326.7162,-31.59739198,117.4988781,2.861,12.0,0.671,5,0.671,8.9,11/12/2020 2:21,359.9,43Y23 RR,261.23,1
6504092.329,547326.7001,-31.59728873,117.4988774,2.883,12.0,0.851,5,0.851,8.9,11/12/2020 2:21,359.5,43Y23 RR,261.03,1
6504103.774,547326.8377,-31.59718547,117.4988783,2.837,11.847,0.732,5,0.732,8.8,11/12/2020 2:21,0.1,43Y23 RR,260.87,1
6504115.066,547326.8892,-31.59708359,117.4988783,2.85,12.0,0.626,5,0.626,8.8,11/12/2020 2:21,359.3,43Y23 RR,261.05,1
6504126.664,547326.9763,-31.59697895,117.4988787,2.915,12.0,0.391,5,0.391,8.8,11/12/2020 2:21,360.0,43Y23 RR,261.07,1
6504138.584,547326.9965,-31.59687141,117.4988783,3.004,12.0,0.355,5,0.355,8.8,11/12/2020 2:21,359.8,43Y23 RR,261.14,1
6504150.504,547326.9826,-31.59676386,117.4988776,2.968,11.847,0.373,5,0.373,8.8,11/12/2020 2:21,0.2,43Y23 RR,261.25,1
6504162.441,547327.0882,-31.59665616,117.4988781,3.018,12.0,0.418,5,0.418,8.8,11/12/2020 2:21,359.9,43Y23 RR,261.25,1
6504174.311,547327.1595,-31.59654907,117.4988783,2.93,12.0,0.494,5,0.494,8.8,11/12/2020 2:21,359.9,43Y23 RR,261.43,1
6504185.993,547327.1957,-31.59644367,117.4988781,2.989,12.0,0.471,5,0.471,8.8,11/12/2020 2:22,359.6,43Y23 RR,261.64,1
6504198.083,547327.285,-31.59633459,117.4988785,3.019,12.0,0.485,5,0.485,8.8,11/12/2020 2:22,0.1,43Y23 RR,261.45,1
6504210.088,547327.3056,-31.59622628,117.4988781,2.995,12.0,0.468,5,0.468,8.8,11/12/2020 2:22,0.2,43Y23 RR,261.47,1
6504220.939,547327.3893,-31.59612838,117.4988785,2.62,12.0,0.498,5,0.498,8.8,11/12/2020 2:22,0.1,43Y23 RR,261.45,1
6504231.399,547327.437,-31.59603401,117.4988785,2.66,12.0,0.623,5,0.623,8.8,11/12/2020 2:22,360.0,43Y23 RR,261.45,1
6504242.283,547327.5037,-31.59593581,117.4988787,2.721,12.0,0.643,5,0.643,8.8,11/12/2020 2:22,0.3,43Y23 RR,261.53,1
6504253.1,547327.5189,-31.59583822,117.4988783,2.721,12.0,0.446,5,0.446,8.8,11/12/2020 2:22,0.2,43Y23 RR,261.53,1
6504263.951,547327.5684,-31.59574032,117.4988783,2.718,12.0,0.583,5,0.583,8.8,11/12/2020 2:22,0.2,43Y23 RR,261.51,1
6504274.767,547327.6348,-31.59564273,117.4988785,2.722,12.0,0.583,5,0.583,8.8,11/12/2020 2:22,359.9,43Y23 RR,261.51,1
6504285.566,547327.667,-31.5955453,117.4988783,2.719,12.0,0.583,5,0.583,8.9,11/12/2020 2:22,359.8,43Y23 RR,261.55,1
6504296.468,547327.7338,-31.59544694,117.4988785,2.785,12.0,0.495,5,0.495,8.9,11/12/2020 2:22,0.2,43Y23 RR,261.43,1
6504307.828,547327.8027,-31.59534445,117.4988787,2.843,12.0,0.469,5,0.469,8.9,11/12/2020 2:22,0.1,43Y23 RR,261.52,1
6504319.138,547327.8202,-31.59524241,117.4988783,2.825,12.0,0.538,5,0.538,8.9,11/12/2020 2:22,0.0,43Y23 RR,261.6,1
6504330.43,547327.8546,-31.59514053,117.4988781,2.828,12.0,0.439,5,0.439,8.9,11/12/2020 2:22,0.0,43Y23 RR,261.75,1
6504341.704,547327.9231,-31.59503881,117.4988783,2.836,12.0,0.478,5,0.478,8.9,11/12/2020 2:22,0.5,43Y23 RR,261.97,1
6504353.014,547327.9918,-31.59493677,117.4988785,2.829,12.0,0.477,5,0.477,8.9,11/12/2020 2:23,0.2,43Y23 RR,262.19,1
6504364.255,547328.0089,-31.59483535,117.4988781,2.826,12.0,0.456,5,0.456,8.8,11/12/2020 2:23,359.6,43Y23 RR,262.53,1
6504375.666,547328.1293,-31.5947324,117.4988788,2.874,12.0,0.478,5,0.478,8.9,11/12/2020 2:23,0.5,43Y23 RR,262.44,1
6504387.264,547328.1139,-31.59462776,117.4988781,2.937,12.0,0.463,5,0.463,8.9,11/12/2020 2:23,0.4,43Y23 RR,262.2,1
6504398.76,547328.1663,-31.59452404,117.4988781,2.886,12.0,0.318,5,0.318,8.9,11/12/2020 2:23,0.2,43Y23 RR,262.14,1
6504410.29,547328.2701,-31.59442001,117.4988787,2.888,12.0,0.424,5,0.424,8.9,11/12/2020 2:23,0.4,43Y23 RR,262.0,1
6504421.769,547328.2713,-31.59431645,117.4988781,2.866,12.0,0.44,5,0.44,8.9,11/12/2020 2:23,359.8,43Y23 RR,261.97,1
6504433.23,547328.3577,-31.59421304,117.4988785,2.879,12.0,0.472,5,0.472,8.9,11/12/2020 2:23,0.1,43Y23 RR,262.01,1
6504444.675,547328.3928,-31.59410978,117.4988783,2.862,12.0,0.631,5,0.631,8.9,11/12/2020 2:23,0.0,43Y23 RR,261.99,1
6504456.222,547328.4455,-31.5940056,117.4988783,2.899,12.0,0.56,5,0.56,8.9,11/12/2020 2:23,359.9,43Y23 RR,262.0,1
6504467.736,547328.5151,-31.59390172,117.4988785,2.888,12.0,0.546,5,0.546,8.9,11/12/2020 2:23,0.1,43Y23 RR,262.04,1
6504479.3,547328.5679,-31.59379739,117.4988785,2.906,12.0,0.379,5,0.379,8.9,11/12/2020 2:23,0.0,43Y23 RR,262.01,1
6504490.983,547328.6041,-31.59369198,117.4988783,2.988,12.0,0.461,5,0.461,8.9,11/12/2020 2:23,0.1,43Y23 RR,262.01,1
6504502.784,547328.675,-31.59358551,117.4988785,2.992,12.0,0.36,5,0.36,9.0,11/12/2020 2:23,0.3,43Y23 RR,262.02,1
6504514.688,547328.7122,-31.59347811,117.4988783,2.996,12.0,0.415,5,0.415,8.9,11/12/2020 2:23,0.1,43Y23 RR,262.0,1
6504526.608,547328.7495,-31.59337056,117.4988781,2.994,12.0,0.466,5,0.466,8.9,11/12/2020 2:24,359.9,43Y23 RR,262.01,1
6504538.563,547328.8041,-31.5932627,117.4988781,2.993,12.0,0.533,5,0.533,9.0,11/12/2020 2:24,359.9,43Y23 RR,261.98,1
6504550.518,547328.8586,-31.59315484,117.4988781,3.005,12.0,0.414,5,0.414,9.0,11/12/2020 2:24,0.2,43Y23 RR,261.88,1
6504562.506,547328.9474,-31.59304668,117.4988785,3.0,12.0,0.524,5,0.524,8.9,11/12/2020 2:24,0.4,43Y23 RR,261.72,1
6504574.512,547329.0193,-31.59293836,117.4988787,3.003,12.0,0.622,5,0.622,8.9,11/12/2020 2:24,0.2,43Y23 RR,261.5,1
